id,nombre,precio,precioCaja,descripcion,folderId,finalArtId,proveedor,codCaja,stockJson,familia,subcategoria,unidad,unidadDetalle,imagen,fecha
161,Estilete de plástico,3.0,0.0,,13xJfphG8PiRJRKyZBCsq-3oMS8Q6khfa,,,,"{""isCatalog"": false}",,,Unidad,,,
162,Clavija planas,10.0,0.0,,13ZbqUdgsHWUxHfRvg7H2_4hRfUVZkqMr,,,,"{""isCatalog"": false}",,,Unidad,,,
163,"Cable UTP CAT 6, 100% cobre, rollo de 305 metros, marca Rowland",1550.0,0.0,,13zzla0nvM5aaqMY_ISm7rsTJOhDAM9JR,,,,"{""isCatalog"": false}",,,Unidad,,,
164,"Alambre de cobre #12, de un filamento, antillama, marca Tigre",495.0,0.0,,143_kGAoJAB1SeB0jPuOaEd0UQUJSDVPJ,,,,"{""isCatalog"": false}",,,Unidad,,,
165,Clavija Macho,7.0,0.0,,143QgkrsSTIVpaB0301gwFMbJDImTGTty,,,,"{""isCatalog"": false}",,,Unidad,,,
166,Tubos corrugado de 3/4 rollos,0.0,0.0,,144TlzKr1BTnGuMNPYAlyeGhDugKF7dX0,,,,"{""isCatalog"": false}",,,Unidad,,,
167,Interruptor en placa simple,25.0,0.0,,145eHAYOQIJzEEJ1THJSXm8uMNrh-RkNv,,,,"{""isCatalog"": false}",,,Unidad,,,
168,"L para mueble 3""",7.0,0.0,,146jV6cZQ9AI_tlG-QYtK46Kzv8dwREBE,,,,"{""isCatalog"": false}",,,Unidad,,,
169,Enchufe regleta de 3 salidas con tierra tipo Nema,65.0,0.0,,148rpZs5no7jhT1_Lhu4r1YNarfslgOW9,,,,"{""isCatalog"": false}",,,Unidad,,,
170,Lampara tipo campana negro con foco LED 9W,155.0,0.0,,149RZmInQGery2zLwLRLN-mdaK08_hcAX,,,,"{""isCatalog"": false}",,,Unidad,,,
171,Tornillo N°6 (100U),45.0,0.0,,14a194s6P8uukWZxmfpG20C_UqQ6Vl1a1,,,,"{""isCatalog"": false}",,,Unidad,,,
172,Chapa metálica a manija marca Barbilla Brasil,480.0,0.0,,14bbyt4qgS68dXL16Jb0DD8AmZfRNEO7X,,,,"{""isCatalog"": false}",,,Unidad,,,
173,"Tornillo 2"" estrella (bolsa 500u)",195.0,0.0,,14BCvRzMiN8KLKdLu03o57S4bFl1Kcog8,,,,"{""isCatalog"": false}",,,Unidad,,,
174,Cable RJ11 para conexión de teléfono  Rollo 100Mts,190.0,0.0,,14Efi4w4GpBLLB1ny6tqawhSmyKNIV8Ne,,,,"{""isCatalog"": false}",,,Unidad,,,
175,Cable monopolar de 100M N°8 AWG 7 Hilos 100% cobre Tigre,1350.0,0.0,,14emyccmmsnNiXf9LTNBKSIjAVdN3RDN-,,,,"{""isCatalog"": false}",,,Unidad,,,
176,PANTALLA CUADRA DE 30X30 LUZ BLANCA,58.0,0.0,,14gXA3I2bty36F7-cydvb3ptjqBcnRmYG,,,,"{""isCatalog"": false}",,,Unidad,,,
177,Foco LED 22W luz blanca,30.0,0.0,,14H_DmfbBZVfGLjF9qaN2DUrzfITrHBF5,,,,"{""isCatalog"": false}",,,Unidad,,,
178,"CINTA ELECTRICA AISLANTE(VINIL) 3M DE 20 YARDAS   Medidas:19mmx18,3 m     Grosor: 0,17 mm Color: Negro",14.0,0.0,,14Ia2Ez1hydOXeW9BQhy5G2pY7GUvcfj1,,,,"{""isCatalog"": false}",,,Unidad,,,
179,Panel LED dicroico 7W,29.0,0.0,,14iOZRlXJ7N56nxnHOcmBMPJvbQBtbHBV,,,,"{""isCatalog"": false}",,,Unidad,,,
180,Chapa de escritorio,15.0,0.0,,14iTmpHKBj20QL11o4SlMu_xwJNZmvZfZ,,,,"{""isCatalog"": false}",,,Unidad,,,
181,"Tomacorriente sobrepuesto 4 tomas nema, 15 amp",120.0,0.0,,14J3_vabOjVytwsp0AeBZppiQBZ5ibu00,,,,"{""isCatalog"": false}",,,Unidad,,,
182,Enchufe macho,10.0,0.0,,14j9PrjjqO5YQ4xVF2JcWFrOGGGrWMj7G,,,,"{""isCatalog"": false}",,,Unidad,,,
183,"Foco LED, TIPO PANEL, COLOR BLANCO, TENSION 36W, TOPO TORTA 3 TIEMPOS",180.0,0.0,,14jEKItJGIn8pJdZPkIFMa9HuM2e9SKay,,,,"{""isCatalog"": false}",,,Unidad,,,
184,"Tubo PVC 1""",15.0,0.0,,14MeKGDdd6-09wTeMgXBwupm_eeAI5zWs,,,,"{""isCatalog"": false}",,,Unidad,,,
185,Cinta aislante grande,15.0,0.0,,14NCwkJqC8gnatuVbO32uuPFtngoawyXo,,,,"{""isCatalog"": false}",,,Unidad,,,
186,Alambre de cobre N°16 (100mtrs),220.5,0.0,,14pLJVIzxvIXoB7E4rtf57tmsisCw4BlC,,,,"{""isCatalog"": false}",,,Unidad,,,
187,Rollo cordón doble N°20,280.0,0.0,,14PpW2q9CsieFav2rxt7KbVjDllZjqSOF,,,,"{""isCatalog"": false}",,,Unidad,,,
188,Conector terminal tipo zapatito,14.0,0.0,,14qbv16CenaJdgVAbT7u4IRW2vjivdJQD,,,,"{""isCatalog"": false}",,,Unidad,,,
189,"Aplique LED para exterior, negro, 6 ojos, luz calida, 6W",150.0,0.0,,14RAHSBz665CdFZMFnyc1r4vdLP6IWLGI,,,,"{""isCatalog"": false}",,,Unidad,,,
190,Temporizador 16A,240.0,0.0,,14SFmbSjJDTqb08R_NeFPT7hpnTTR4Chz,,,,"{""isCatalog"": false}",,,Unidad,,,
191,Clavija tipo Schuko,16.0,0.0,,14sfoDvKLfXHCILYFnA1iL9dpenNBDsWN,,,,"{""isCatalog"": false}",,,Unidad,,,
192,Cableducto de pared 15x30,20.0,0.0,,14sLEUz1U_KGnZIuiuLSg_RYDeN5QjOXA,,,,"{""isCatalog"": false}",,,Unidad,,,
193,Transformador para pantalla LED (24W),25.0,0.0,Transformador de pantalla LED 24W,14SpDX-pMsbAe0UQidyE6VcpWQEIUGsQJ,,,,"{""isCatalog"": false}",,,Unidad,,,
194,Cable multifilar Blanco 4mm2 (rollo de 100 metros),698.0,0.0,,14SqucEZPtKOwPGtOr4c__MUdF3elkQAd,,,,"{""isCatalog"": false}",,,Unidad,,,
195,Chapa blindada marca CASSINI de tres golpes,140.0,0.0,,14Src3mz7G6ArMhslQ8qFLokRxRF38N9L,,,,"{""isCatalog"": false}",,,Unidad,,,
196,Adaptador universal,15.0,0.0,,14TRpWbas2z9SItPgVOkItf_7ULy_xmBD,,,,"{""isCatalog"": false}",,,Unidad,,,
197,"Cable eléctrico N°12 de 7 hilos, cobre puro, rollo de 100 metros",480.0,0.0,,14WOF27Z4fb0V1SiilX5Ll_XXz9cSgAW4,,,,"{""isCatalog"": false}",,,Unidad,,,
198,Clavija marca Ultra,6.0,0.0,,14X6siqNlzb52YvMqPFlSfW7gYgv0GHmu,,,,"{""isCatalog"": false}",,,Unidad,,,
199,Clavija para extensor,8.0,0.0,,1503XzkqNbxeSHGk-FN12OQ5PmxVP6t6Q,,,,"{""isCatalog"": false}",,,Unidad,,,
200,Aplique cromado para pared,110.0,0.0,,150NvGqEKyPnaNEHX3t61p_Y6rZfzq9zu,,,,"{""isCatalog"": false}",,,Unidad,,,
201,Cable tipo alambre 7 hilos N°12,490.0,0.0,,150rJrWEuhV3fgbOxJHekGTErht5ANeoj,,,,"{""isCatalog"": false}",,,Unidad,,,
202,Clavija plana 16Amp,10.0,0.0,,150rmDWRyhNhpI-fjcPRTix-6lxb8NZID,,,,"{""isCatalog"": false}",,,Unidad,,,
203,Focos LED de 7W para empotrar,30.0,0.0,,153_Fqsyld53ZEktZf09BP2yVVgBS09uk,,,,"{""isCatalog"": false}",,,Unidad,,,
204,Regleta de 4 tomas reforzado,85.0,0.0,,153OeaGdkU2Y-dp9S92Bgg64uxP9x9v6F,,,,"{""isCatalog"": false}",,,Unidad,,,
205,Grapas lara cable (caja),15.0,0.0,,1556HBKwfGPjA3dYXTpazR7PX_oRWHrZr,,,,"{""isCatalog"": false}",,,Unidad,,,
206,"Pantalla 20*20cm, sobrepuesto, marca G-Land",41.0,0.0,,156bpE3JRNrCbwW4I0xQZPityRmdxISKS,,,,"{""isCatalog"": false}",,,Unidad,,,
207,Interruptor simple SICA,25.0,0.0,,15APQm0VFTu1-A6PxKjnOprGljpPBe7wQ,,,,"{""isCatalog"": false}",,,Unidad,,,
208,Masilla acrílica (Lt),45.0,0.0,,15b6EFKKSoYWGb2FgR93UswNNAZhUxlzE,,,,"{""isCatalog"": false}",,,Unidad,,,
209,Reflector LED de 100W 220V Marca Booniga (PRC),195.0,0.0,,15bQksQZGoUh_wTyrhzeVwPp-pikdfFDA,,,,"{""isCatalog"": false}",,,Unidad,,,
210,Cable multifilar Negro 4mm2 (rollo de 100 metros),698.0,0.0,,15cvc9XnBmmx6XPDQI48hYuv_dHZxsZxi,,,,"{""isCatalog"": false}",,,Unidad,,,
211,"Tomacorriente tipo nema doble de 10Amp, 250V",15.0,0.0,,15DnzE0u2WRrbokmUJ298rH2FcRbASBju,,,,"{""isCatalog"": false}",,,Unidad,,,
212,Tubo led de 12W Luz Blanca,18.0,0.0,,15GhBhA46JFi3T4MHbrJSodtWYPHdwp-j,,,,"{""isCatalog"": false}",,,Unidad,,,
213,Cable de energía N°10 alambre TIGRE,1620.0,0.0,,15hL6rtae-evQgK3UygzVQa3zZpNAA8rH,,,,"{""isCatalog"": false}",,,Unidad,,,
214,Kilo microesferas de vidrio,60.0,0.0,,15I1s77xofNGZnmHiEVoiMKmXOHGeu1mI,,,,"{""isCatalog"": false}",,,Unidad,,,
215,Reflector LED 200W,450.0,0.0,Reflector LED 200W luz blanco 6500K 220V,15iAWKpflBsKaD7iVKFmpyS5CvNy6Y3-l,,,,"{""isCatalog"": false}",,,Unidad,,,
216,TUBO LED DE 20W X 220V,20.0,0.0,,15ib_rTVJRPHNIBmb4gUiW9NBvTSk8PVo,,,,"{""isCatalog"": false}",,,Unidad,,,
217,Picaporte 10cm,20.0,0.0,,15inN9eFcemNjNSWt7G_mZN8JktdVyTjL,,,,"{""isCatalog"": false}",,,Unidad,,,
218,CABLECANAL DE 15X10,9.0,0.0,,15jhoyo4NbywssZLIhsFYu0ZOwfPsE2xR,,,,"{""isCatalog"": false}",,,Unidad,,,
219,Cableducto 20*10mm,8.0,0.0,,15JnroUdkrPIN-uMFLdNce_O9VSpfmnF7,,,,"{""isCatalog"": false}",,,Unidad,,,
220,Cable cordón bipolar 2x14 Tigre (rollo 100 metros),1720.0,0.0,,15KhDSGo3CF-hKKnxl5I3RqaWDYwiJeT9,,,,"{""isCatalog"": false}",,,Unidad,,,
221,"Jaladores de 4""",30.0,0.0,,15KVN-Y93UKahzcT-dYwS6niarWX4lRCd,,,,"{""isCatalog"": false}",,,Unidad,,,
222,Foco Dicroico LED 5W GU10,28.0,0.0,,15LD7Btos-GAM03BQN5quwG1Qg1b_ALIn,,,,"{""isCatalog"": false}",,,Unidad,,,
223,Electrodo 6013 de 3.25mms,35.0,0.0,,15NiICVkQDBvJOZpxCsz4s8pJFYBm70Tm,,,,"{""isCatalog"": false}",,,Unidad,,,
224,Enchufes de ISA tipo L,12.0,0.0,,15nZCJLMwEZA6N7B_Ek3wRnSFFMnqzPTh,,,,"{""isCatalog"": false}",,,Unidad,,,
225,Soquet de colgar negro,5.0,0.0,,15OInhF41XDesNglTrICfxN9o7N5mAKDL,,,,"{""isCatalog"": false}",,,Unidad,,,
226,TÉRMICO DOBLE DE 25 AMPERIOS - 415V 50/60 HZ 6000,45.0,0.0,,15p8MAyjmjItHudKBaMJLhUFK4lD9anl4,,,,"{""isCatalog"": false}",,,Unidad,,,
227,Panel LED 60*60cm  sobrepuesto,220.0,0.0,,15pn89LrwL9QOn2-XUnViqA7aMs2T30QA,,,,"{""isCatalog"": false}",,,Unidad,,,
228,Luminarias públicas solar- recargable 150W,445.0,0.0,,15QScAXL_z8vcHxJh59CWiLKWR7G081Pz,,,,"{""isCatalog"": false}",,,Unidad,,,
229,Máquina Industrial Recta JUKI DDL-8700,5600.0,0.0,,15RFPt4NvAIAw0AP9ndEpJ-9sKRzD88TZ,,,,"{""isCatalog"": false}",,,Unidad,,,
230,Precinto plástico 100mx2.5 (bolsa 100u),16.0,0.0,,15STCwxB_K-2PkXYo9B6ChiSVY9cqakh-,,,,"{""isCatalog"": false}",,,Unidad,,,
231,Cablecanal 20*10,8.0,0.0,,15tlrHYoYdxxWxjjYYIWOzU8WD7fRQPwk,,,,"{""isCatalog"": false}",,,Unidad,,,
232,"Pantalla metalica empotrable 2*40 con rejilla (reactancia-ELT ESPAÑA),",150.0,0.0,,15uYqqEPONgRE9a9QaX1nVkCse1RdPNgk,,,,"{""isCatalog"": false}",,,Unidad,,,
233,Pantalla LED pequeño 30cm,35.0,0.0,,15VCE046jsRAJmQAg06fWZ0ugmPzTmVNH,,,,"{""isCatalog"": false}",,,Unidad,,,
234,Foco LED E14 luz blanca,25.0,0.0,,15vVJXVWiehM9oBA4S_ze53gO11xYJhIw,,,,"{""isCatalog"": false}",,,Unidad,,,
235,Cable #6 (7 hilos) rollo de 100 metros,3400.0,0.0,,15x9YmdFwjQb4IO-HO6-_jvwiFcsYl9sU,,,,"{""isCatalog"": false}",,,Unidad,,,
236,Tubo fluorescente 20W,25.0,0.0,,15xS5eXG2A8FThpZq0nCBFc8KCjjScTah,,,,"{""isCatalog"": false}",,,Unidad,,,
237,Conector RJ45,250.0,0.0,,15XXw5gw8DEC1AMvpklsmhQ8gVUp7qrih,,Novaled,,"{""tienda #840"":{""General"":0},""Novaled #818"":{""General"":0}}",,,Caja,,ART_1782933880_71c74ed8.jpg,2026-07-01
238,Cautin 300W Marca UYUS,360.0,0.0,,15Y_nevQQHUNlMlUu3nWjN9Weu-mjFuzA,,,,"{""isCatalog"": false}",,,Unidad,,,
239,"Estabilizador 1000VA, 220v, 4 entradas nema universal, indicador visual luz LED de estado, 2 conectores USB",215.0,0.0,,15YLyXg2AqoQ57hc4AmQy1KNmoKmKv9ti,,,,"{""isCatalog"": false}",,,Unidad,,,
240,Barniz a color,48.0,0.0,,15Z-XGNnqZTHPCQ97pujbqcoBfqgsMXo_,,,,"{""isCatalog"": false}",,,Unidad,,,
241,Toma Schuko doble soprepuesto,40.0,0.0,,15Zi2xPkcR0_vR7WKPkSsEpcbaTel229x,,,,"{""isCatalog"": false}",,,Unidad,,,
242,Rollo de cable #12 de 7 hilos,480.0,0.0,,15Zqk9nvUI7KTzTuigP8lFV7tGWqcCnpl,,,,"{""isCatalog"": false}",,,Unidad,,,
243,Guirnalda de 10 metros (con 20 soquets),260.0,0.0,,15zY-UNJFRHN17-rCJh1sTbuGEayeds8R,,,,"{""isCatalog"": false}",,,Unidad,,,
244,Cable bipolar N°10,480.0,0.0,,16-m2mzMkFsCv3oiUIGTP-9eemuKRUztq,,,,"{""isCatalog"": false}",,,Unidad,,,
245,TALADRO INALÁMBRICO DE 20V BATERIA 2 A 2.0AH CON PERCUTOR (INCCO),1125.0,0.0,,160_rQI4QjoSSQ4mPbgagLCIUFfeRAteJ,,,,"{""isCatalog"": false}",,,Unidad,,,
246,Cable alambre N°1x12 Tigre (rollo 100 metros),740.0,0.0,,160KWhgpfVdaH10rQDpCeEp182DGGJ-9A,,,,"{""isCatalog"": false}",,,Unidad,,,
247,Reflector LED de 300W de ojos IP66,480.0,0.0,,161QmoH-9cMrifvb6ycSqJu1MP8V9Hf1i,,,,"{""isCatalog"": false}",,,Unidad,,,
248,Pintura de 18 litros,150.0,0.0,,163S6SaYAcV4bXOM4yCgXPlTPcoFEP6Ps,,,,"{""isCatalog"": false}",,,Unidad,,,
249,Baterías de baño,70.0,0.0,,164dPCD5U1IDsvJJepDEjClq7_E8c6JO_,,,,"{""isCatalog"": false}",,,Unidad,,,
250,"Perno 1/4 x 2"" (150 unidades)",230.0,0.0,,166-u1K17ZcVOmd6Oijm31WTNgyxuLbHa,,,,"{""isCatalog"": false}",,,Unidad,,,
251,Foco LED 5W luz cálida,10.0,0.0,,166YBtdqYb347RzDdFukBea9lhrtgdr5V,,,,"{""isCatalog"": false}",,,Unidad,,,
252,Tubo LED 20W vidrio transparente 6500K,25.0,0.0,,167T8XDs2nAqfHJm3cBZIEQbUYUlUVj4V,,,,"{""isCatalog"": false}",,,Unidad,,,
253,"Pantalla; dimensión 30x30 cm; material aluminio: recubrimiento acrílico; tratamiento fosfatizado; uso artefacto, tipo plafón: numero 2 tubos. Industria Brasilera",48.0,0.0,,168HSqMbKPa6U5X6ig3FedevnnVUFycKk,,,,"{""isCatalog"": false}",,,Unidad,,,
254,Cable UTP CAT6 aleación de cobre (metro),6.0,0.0,,16C6jxaTbD-tfv3CdRQ2V1KmfRL2sJKAv,,,,"{""isCatalog"": false}",,,Unidad,,,
255,Termocontraible 25mm,25.0,0.0,,16cBvKAqGLmtWgsY9GYVHCDAiD5QSdKpL,,,,"{""isCatalog"": false}",,,Unidad,,,
256,Soquet de porcelana,6.0,0.0,Soquet de porcelana,16DX367FF3lzKkLUeYgbTsQcAgj0XVH75,,,,"{""isCatalog"": false}",,,Unidad,,,
257,Cableducto de piso 15x50mm x 2 mts,68.0,0.0,,16eIC0wk8E5tw41V6jSOIVXLGc3wG-6T8,,,,"{""isCatalog"": false}",,,Unidad,,,
258,Alambre CU AWG 1*2.5 (N°14),310.0,0.0,,16FwADMKIl4_5PuO8KMw_PAwBTDtyupkB,,,,"{""isCatalog"": false}",,,Unidad,,,
259,Cableducto de piso con adhesivo 50*15mm,35.0,0.0,,16G3H_GPqtKWwK7RpLFhYu2RDYPLr6PqB,,,,"{""isCatalog"": false}",,,Unidad,,,
260,Tensadores,9.0,0.0,,16GWLTyxzpXZ0tPhs2Inyd-e69wTnc7Ik,,,,"{""isCatalog"": false}",,,Unidad,,,
261,Reglector frontal,0.0,0.0,,16iq_wvUbOPlKMWLIvGL21ihSo2pLTt67,,,,"{""isCatalog"": false}",,,Unidad,,,
262,"Tubos LED, 20W, Tamaño 1.2M, Luz blanca",20.0,0.0,,16IrSPzUpKfRXWF9CVbXgkdQT5_nx0StV,,,,"{""isCatalog"": false}",,,Unidad,,,
263,Manilla desmagnetizadora antiestática,90.0,0.0,,16NEGwUGyaaAVO7dMUT-CHyqahUNFvepn,,,,"{""isCatalog"": false}",,,Unidad,,,
264,Rollo Cable 7*12,490.0,0.0,,16oQeycKmg9O_oUSYL3BtbpL2iEBnjOrL,,,,"{""isCatalog"": false}",,,Unidad,,,
265,Lija 250 (metro),58.0,0.0,,16qgfckAhNxnkbAlifc5A2cpc_k7xrdh9,,,,"{""isCatalog"": false}",,,Unidad,,,
266,Cemento cola de 20Kg,35.0,0.0,,16RFfcg8uqx-dF-0DDSaLj_H2Fet5mO2s,,,,"{""isCatalog"": false}",,,Unidad,,,
267,Broca #6,17.0,0.0,,16TSVxMNY56oZngOP9UpQMIv_4ZRBiDH8,,,,"{""isCatalog"": false}",,,Unidad,,,
268,Grapa con clavo 8mm marca Arpasini,18.0,0.0,,16W7jTbsOjHoYWYI7l8dAfQiTkSN7yNi1,,,,"{""isCatalog"": false}",,,Unidad,,,
269,"Panel LED circular sobrepuesto de 24W, luz blanca",55.0,0.0,,16wWkKMHbdw7aq8oy2qSimqEvecnqYzfv,,,,"{""isCatalog"": false}",,,Unidad,,,
270,Enchufe eléctrico de 4 tomas,20.0,0.0,Enchufe eléctrico de 4 tomacorrientes,16XtgENbxKj7oUFgpaxONEpx11VS-SKJ9,,,,"{""isCatalog"": false}",,,Unidad,,,
271,Cinta doble contacto 5Y,20.0,0.0,,17-mfSsBBrBZupJ_EWisoTGJBkDj_ybJ4,,,,"{""isCatalog"": false}",,,Unidad,,,
272,Cable eléctrico (#12) 7 hilos,445.0,0.0,Cable eléctrico (#12) 7 hilos 100 metros,172YZ5MJ8PstZk3RA5Bgzwuxit6xSBgLG,,,,"{""isCatalog"": false}",,,Unidad,,,
273,Rollos de cinta aislante,14.0,0.0,,173sb2gjSou1ve_64UjKrPl8RPY0tDsK7,,,,"{""isCatalog"": false}",,,Unidad,,,
274,Tapa de baño plástico semi acolchado,170.0,0.0,,175HBC9cj1eQ18K7IFPOFhkPaW5VlnZuy,,,,"{""isCatalog"": false}",,,Unidad,,,
275,Cibta aislante 3M 20Y,15.0,0.0,,177pcu87L3JXA0tA6UVP4cKCAzOkot1cX,,,,"{""isCatalog"": false}",,,Unidad,,,
276,Broca N°10 pars concreto,20.0,0.0,,1790gwkfNqD_-LEagsuaM2wRIePTceLu9,,,,"{""isCatalog"": false}",,,Unidad,,,
277,Socalo,6.0,0.0,,179AsTdf5ruW0iJKwPrIJlN5itF_r0kFH,,,,"{""isCatalog"": false}",,,Unidad,,,
278,CLAVIJA PARA PLANA   Material PVC o Plastico y Cobre   Amperaje : 15 A Voltaje : 220V Tamaño : Estandar,7.0,0.0,,17a428OAn45xLQsgw9C6qpgbrcCoWMMyF,,,,"{""isCatalog"": false}",,,Unidad,,,
279,Cinta doble contacto 20metros,82.0,0.0,,17b6bG0chfOYp5eYXqE04lz9e7XMlQxUs,,,,"{""isCatalog"": false}",,,Unidad,,,
280,Cable con conector plug,10.0,0.0,,17dhhuLxpzJXdVh9HC3i3qjllgu22kIHs,,,,"{""isCatalog"": false}",,,Unidad,,,
281,"Caja sobrepuesta 15X15X7, IP65",50.0,0.0,,17Dt3cgqjrE_yBC91bQPBkkgSLW2D__xN,,,,"{""isCatalog"": false}",,,Unidad,,,
282,Caja para placa sobrepuesto,10.0,0.0,,17F-3oPJFWg32hN2ksDrXKIwZk-ktCaBi,,,,"{""isCatalog"": false}",,,Unidad,,,
283,Caja sobrepuesta 20x20 para exterior con protección IP,65.0,0.0,,17Fb9k8-4hcuOgCRC1GDQv_e9W3Unyezl,,,,"{""isCatalog"": false}",,,Unidad,,,
284,Reflector LED con panel solar 300W,580.0,0.0,,17HHmBFULP9E1nuCJDPK1y0bTVps2aFNc,,,,"{""isCatalog"": false}",,,Unidad,,,
285,Rack completo 1 via medida 15x5,65.0,0.0,,17hXY7wJ6a8IpWKp9SxKtncIQycKreK7a,,,,"{""isCatalog"": false}",,,Unidad,,,
286,Cable de alta tensión,8.0,0.0,"N°8 dúplex
Con alma de acero
Marca",17jC9obYaEpBL0vVBj-6iI9IXtwcrzEyV,,,,"{""isCatalog"": false}",,,Unidad,,,
287,Lampara LED 18W,25.0,0.0,,17jF6wUIFyitAgwMrdBgWwN_KsxUXFIU4,,,,"{""isCatalog"": false}",,,Unidad,,,
288,Panel LED 48W luz blanca para empotrar,165.0,0.0,,17JTYiDaHtX-1KNMoqiEq9HDrEo8U4GRh,,,,"{""isCatalog"": false}",,,Unidad,,,
289,Rodillo de lana de cordero de 23cm,0.0,0.0,,17kyaAo1c-74xqHknS6OCMLw4ChR4j_K-,,,,"{""isCatalog"": false}",,,Unidad,,,
290,Interruptores simples,17.0,0.0,,17MV3Ybpkn-QUXsMpU5p9HsTv2u7TXw1o,,,,"{""isCatalog"": false}",,,Unidad,,,
291,Rollo de cable alambre #14 (TIGRE),0.0,0.0,,17n9QLL9FOXG_zanRb7vUIn0SEUXu2EWO,,,,"{""isCatalog"": false}",,,Unidad,,,
292,Caja T8 para 4 térmicos bipolares,85.0,0.0,,17NjhHLLNVN1Fzk7iYVFkpjffcX3fuJrE,,,,"{""isCatalog"": false}",,,Unidad,,,
293,Soda cáustica (kilo),47.0,0.0,,17OSG1oOQw_TBjycOBHAt_2XMXCJJ_37B,,,,"{""isCatalog"": false}",,,Unidad,,,
294,"Timbre inalambrico con pulsador, con volumen regulable y distintos tonos",135.0,0.0,,17PouWmUUNTWrbbzu2AD4HfHEM2oy6Hmi,,,,"{""isCatalog"": false}",,,Unidad,,,
295,Panel LED 36W sobrepuesto,160.0,0.0,,17pU_pndreVRl36DOze_sTMt4l0VBFyec,,,,"{""isCatalog"": false}",,,Unidad,,,
296,Cinta aislante Truper,20.0,0.0,,17PXzKrR0W68QVqgeOeyzPc1z1qQo7aMp,,,,"{""isCatalog"": false}",,,Unidad,,,
297,Enchufe doble en placa,45.0,0.0,,17SLRYEeIsLYvhQK2thUAilMsGU-qduwO,,,,"{""isCatalog"": false}",,,Unidad,,,
298,Panel LED 18W para empotrar luz calidad,40.0,0.0,,17supKeSE8mb5wqPTcRC2-Yu0psonjWck,,,,"{""isCatalog"": false}",,,Unidad,,,
299,Placa interruptor doble 10A,45.0,0.0,,17wBnvt1MVQg4qib0RniZ-WDf0gpoAk0l,,,,"{""isCatalog"": false}",,,Unidad,,,
300,Sensor de movimiento 180°,115.0,0.0,,17wmXYQn43w01e4Ys1qiCYWnErHQTJFkC,,,,"{""isCatalog"": false}",,,Unidad,,,
301,INTERRUPTOR T/PLACA DOBLE DE 10AMP,40.0,0.0,,17WZV_j_z69G2LTbng1OZ-kFAq62JFPm8,,,,"{""isCatalog"": false}",,,Unidad,,,
302,Clavija Shucko 16Amp,15.0,0.0,,17x8zJajSgepfexKHqR_5DI98HE-yQgSE,,,,"{""isCatalog"": false}",,,Unidad,,,
303,Cortapico de 6 tomas,70.0,0.0,,17ZCm4FkX_CtbS_xnxV2aHvEKG053cyOh,,,,"{""isCatalog"": false}",,,Unidad,,,
304,Ramplu #6,0.12,0.0,,17ZmvKzsn7eoVoZ-ogL5X3AuC_NFEsGdD,,,,"{""isCatalog"": false}",,,Unidad,,,
305,Rollo cable 7x10 Tigre,890.0,0.0,,18_DDd5euA7gN1O5SMq_kc-F98edrzDBJ,,,,"{""isCatalog"": false}",,,Unidad,,,
306,Spot LED 10W luz cálida,35.0,0.0,,18_HKRE0Y-_Wex6TFoQWgo-tPu9ewSvuK,,,,"{""isCatalog"": false}",,,Unidad,,,
307,FOTOCELULAS UNIVERSALES,75.0,0.0,,18-qnsQsPXgd5vdHZzkh5XbK5VC7Xt81N,,,,"{""isCatalog"": false}",,,Unidad,,,
308,Spot completo con foco dicroico LED 7W de tres tiempos,30.0,0.0,,182vYkgdgk6_b1L78iMUBWqAZVT7BI-7x,,,,"{""isCatalog"": false}",,,Unidad,,,
309,Escalera plegable de 4 peldaños,860.0,0.0,,183Lg4yINup3ipmDzwFf2JmQ7Bf_WH6oR,,,,"{""isCatalog"": false}",,,Unidad,,,
310,Cortapico tomacorriente de 6 puertos,40.0,0.0,,186JKDxdUgnvPXzUkq-VhNdQW7cUvve2Z,,,,"{""isCatalog"": false}",,,Unidad,,,
311,Térmico bipolar marca SICA,45.0,0.0,,186v18an-DApN1WUaQqhsaCqBflnv3M_Z,,,,"{""isCatalog"": false}",,,Unidad,,,
312,Barra de perfil de aluminio para empotrar 20*10mm (3 metros),68.0,0.0,,18A7JSEphokBU5_0LwIzcAn0Ff5k_KVwF,,,,"{""isCatalog"": false}",,,Unidad,,,
313,Batería recargable 18650,25.0,0.0,,18ASSEbU1d1rpmQmcShjUEeZTDR7wLUhI,,,,"{""isCatalog"": false}",,,Unidad,,,
314,Camara de 2mp Bala metálica (HikVision),250.0,0.0,,18bMD32HVCPuQ4oS3kPB8ELW-DmyRZCQc,,,,"{""isCatalog"": false}",,,Unidad,,,
315,DISTANCIOMETRO LACER DE 80 METROS CON CARGADOR (MAKITA),2950.0,0.0,,18DJHXTJSEeCconKBf4DrqRoqkkI8dfcL,,,,"{""isCatalog"": false}",,,Unidad,,,
316,Reactancia para tubo fluorescente de 40W,23.0,0.0,,18DRtMNg2OawQLpKhqbdxvJuhhVGB2YHo,,,,"{""isCatalog"": false}",,,Unidad,,,
317,Cable de cobre No. 12 de 7 hilos (rollo de 100 metros),1200.0,0.0,,18dzQUD8lodHYcltYruJb2mRq7P7_495s,,,,"{""isCatalog"": false}",,,Unidad,,,
